"size","sim","serie","p1"
5000,73,"x2",11
5000,73,"x3",10
5000,73,"x4",7
5000,73,"x5",10
5000,73,"x6",7
5000,73,"x7",4
5000,73,"x8",5
5000,73,"x9",26
5000,73,"x10",32
5000,73,"x11",1
5000,73,"x12",5
5000,73,"x13",10
5000,73,"x14",3
5000,74,"x1",5
5000,74,"x2",11
5000,74,"x3",10
5000,74,"x4",6
5000,74,"x5",10
5000,74,"x6",7
5000,74,"x7",17
5000,74,"x8",5
5000,74,"x9",27
5000,74,"x10",32
5000,74,"x11",4
5000,74,"x12",6
5000,74,"x13",5
5000,74,"x14",3
5000,75,"x1",5
5000,75,"x2",9
5000,75,"x3",8
5000,75,"x4",5
5000,75,"x5",5
5000,75,"x6",6
5000,75,"x7",9
5000,75,"x8",5
5000,75,"x9",25
5000,75,"x10",32
5000,75,"x11",1
5000,75,"x12",6
5000,75,"x13",4
5000,75,"x14",3
5000,76,"x1",5
5000,76,"x2",10
5000,76,"x3",14
5000,76,"x4",4
5000,76,"x5",6
5000,76,"x6",7
5000,76,"x7",4
5000,76,"x8",5
5000,76,"x9",25
5000,76,"x10",30
5000,76,"x11",1
5000,76,"x12",7
5000,76,"x13",4
5000,76,"x14",3
5000,77,"x1",11
5000,77,"x2",11
5000,77,"x3",8
5000,77,"x4",5
5000,77,"x5",5
5000,77,"x6",7
5000,77,"x7",5
5000,77,"x8",5
5000,77,"x9",25
5000,77,"x10",32
5000,77,"x11",24
5000,77,"x12",6
5000,77,"x13",6
5000,77,"x14",3
5000,78,"x1",7
5000,78,"x2",8
5000,78,"x3",5
5000,78,"x4",6
5000,78,"x5",11
5000,78,"x6",6
5000,78,"x7",6
5000,78,"x8",8
5000,78,"x9",26
5000,78,"x10",32
5000,78,"x11",12
5000,78,"x12",5
5000,78,"x13",6
5000,78,"x14",3
5000,79,"x1",6
5000,79,"x2",8
5000,79,"x3",10
5000,79,"x4",5
5000,79,"x5",8
5000,79,"x6",7
5000,79,"x7",5
5000,79,"x8",6
5000,79,"x9",26
5000,79,"x10",32
5000,79,"x11",1
5000,79,"x12",5
5000,79,"x13",17
5000,79,"x14",15
5000,80,"x1",5
5000,80,"x2",11
5000,80,"x3",19
5000,80,"x4",5
5000,80,"x5",5
5000,80,"x6",7
5000,80,"x7",6
5000,80,"x8",4
5000,80,"x9",26
5000,80,"x10",32
5000,80,"x11",1
5000,80,"x12",21
5000,80,"x13",12
5000,80,"x14",5
5000,81,"x1",5
5000,81,"x2",8
5000,81,"x3",7
5000,81,"x4",9
5000,81,"x5",5
5000,81,"x6",5
5000,81,"x7",5
5000,81,"x8",5
5000,81,"x9",25
5000,81,"x10",32
5000,81,"x11",3
5000,81,"x12",8
5000,81,"x13",13
5000,81,"x14",7
5000,82,"x1",5
5000,82,"x2",11
5000,82,"x3",10
5000,82,"x4",5
5000,82,"x5",5
5000,82,"x6",10
5000,82,"x7",4
5000,82,"x8",4
5000,82,"x9",27
5000,82,"x10",32
5000,82,"x11",1
5000,82,"x12",6
5000,82,"x13",5
5000,82,"x14",4
5000,83,"x1",6
5000,83,"x2",9
5000,83,"x3",10
5000,83,"x4",5
5000,83,"x5",8
5000,83,"x6",7
5000,83,"x7",3
5000,83,"x8",5
5000,83,"x9",25
5000,83,"x10",32
5000,83,"x11",26
5000,83,"x12",7
5000,83,"x13",6
5000,83,"x14",5
5000,84,"x1",5
5000,84,"x2",11
5000,84,"x3",8
5000,84,"x4",4
5000,84,"x5",5
5000,84,"x6",8
5000,84,"x7",4
5000,84,"x8",7
5000,84,"x9",26
5000,84,"x10",30
5000,84,"x11",1
5000,84,"x12",6
5000,84,"x13",4
5000,84,"x14",3
5000,85,"x1",13
5000,85,"x2",9
5000,85,"x3",7
5000,85,"x4",5
5000,85,"x5",6
5000,85,"x6",6
5000,85,"x7",4
5000,85,"x8",5
5000,85,"x9",25
5000,85,"x10",32
5000,85,"x11",3
5000,85,"x12",14
5000,85,"x13",8
5000,85,"x14",7
5000,86,"x1",6
5000,86,"x2",9
5000,86,"x3",6
5000,86,"x4",5
5000,86,"x5",6
5000,86,"x6",8
5000,86,"x7",4
5000,86,"x8",6
5000,86,"x9",27
5000,86,"x10",31
5000,86,"x11",2
5000,86,"x12",5
5000,86,"x13",5
5000,86,"x14",3
5000,87,"x1",10
5000,87,"x2",15
5000,87,"x3",10
5000,87,"x4",5
5000,87,"x5",5
5000,87,"x6",7
5000,87,"x7",4
5000,87,"x8",6
5000,87,"x9",26
5000,87,"x10",32
5000,87,"x11",1
5000,87,"x12",6
5000,87,"x13",4
5000,87,"x14",3
5000,88,"x1",6
5000,88,"x2",8
5000,88,"x3",10
5000,88,"x4",5
5000,88,"x5",5
5000,88,"x6",6
5000,88,"x7",4
5000,88,"x8",5
5000,88,"x9",26
5000,88,"x10",32
5000,88,"x11",1
5000,88,"x12",5
5000,88,"x13",10
5000,88,"x14",9
5000,89,"x1",5
5000,89,"x2",12
5000,89,"x3",9
5000,89,"x4",6
5000,89,"x5",5
5000,89,"x6",8
5000,89,"x7",3
5000,89,"x8",6
5000,89,"x9",26
5000,89,"x10",32
5000,89,"x11",1
5000,89,"x12",5
5000,89,"x13",7
5000,89,"x14",6
5000,90,"x1",11
5000,90,"x2",9
5000,90,"x3",6
5000,90,"x4",6
5000,90,"x5",10
5000,90,"x6",12
5000,90,"x7",4
5000,90,"x8",5
5000,90,"x9",27
5000,90,"x10",32
5000,90,"x11",1
5000,90,"x12",5
5000,90,"x13",6
5000,90,"x14",5
5000,91,"x1",5
5000,91,"x2",9
5000,91,"x3",11
5000,91,"x4",12
5000,91,"x5",16
5000,91,"x6",6
5000,91,"x7",3
5000,91,"x8",7
5000,91,"x9",32
5000,91,"x10",32
5000,91,"x11",1
5000,91,"x12",9
5000,91,"x13",4
5000,91,"x14",4
5000,92,"x1",7
5000,92,"x2",11
5000,92,"x3",9
5000,92,"x4",5
5000,92,"x5",6
5000,92,"x6",7
5000,92,"x7",3
5000,92,"x8",5
5000,92,"x9",25
5000,92,"x10",32
5000,92,"x11",11
5000,92,"x12",8
5000,92,"x13",8
5000,92,"x14",5
5000,93,"x1",5
5000,93,"x2",8
5000,93,"x3",8
5000,93,"x4",6
5000,93,"x5",5
5000,93,"x6",11
5000,93,"x7",4
5000,93,"x8",6
5000,93,"x9",28
5000,93,"x10",29
5000,93,"x11",2
5000,93,"x12",5
5000,93,"x13",4
5000,93,"x14",3
5000,94,"x1",7
5000,94,"x2",9
5000,94,"x3",8
5000,94,"x4",5
5000,94,"x5",6
5000,94,"x6",6
5000,94,"x7",4
5000,94,"x8",5
5000,94,"x9",25
5000,94,"x10",31
5000,94,"x11",2
5000,94,"x12",6
5000,94,"x13",7
5000,94,"x14",6
5000,95,"x1",10
5000,95,"x2",9
5000,95,"x3",8
5000,95,"x4",5
5000,95,"x5",9
5000,95,"x6",6
5000,95,"x7",3
5000,95,"x8",5
5000,95,"x9",26
5000,95,"x10",32
5000,95,"x11",1
5000,95,"x12",6
5000,95,"x13",4
5000,95,"x14",3
5000,96,"x1",5
5000,96,"x2",31
5000,96,"x3",5
5000,96,"x4",4
5000,96,"x5",5
5000,96,"x6",6
5000,96,"x7",5
5000,96,"x8",6
5000,96,"x9",26
5000,96,"x10",32
5000,96,"x11",1
5000,96,"x12",19
5000,96,"x13",4
5000,96,"x14",3
5000,97,"x1",5
5000,97,"x2",11
5000,97,"x3",10
5000,97,"x4",4
5000,97,"x5",5
5000,97,"x6",7
5000,97,"x7",4
5000,97,"x8",6
5000,97,"x9",25
5000,97,"x10",32
5000,97,"x11",1
5000,97,"x12",5
5000,97,"x13",6
5000,97,"x14",3
5000,98,"x1",5
5000,98,"x2",9
5000,98,"x3",9
5000,98,"x4",4
5000,98,"x5",6
5000,98,"x6",7
5000,98,"x7",4
5000,98,"x8",14
5000,98,"x9",26
5000,98,"x10",31
5000,98,"x11",1
5000,98,"x12",5
5000,98,"x13",4
5000,98,"x14",3
5000,99,"x1",5
5000,99,"x2",9
5000,99,"x3",12
5000,99,"x4",5
5000,99,"x5",5
5000,99,"x6",6
5000,99,"x7",3
5000,99,"x8",5
5000,99,"x9",25
5000,99,"x10",32
5000,99,"x11",1
5000,99,"x12",8
5000,99,"x13",4
5000,99,"x14",3
5000,100,"x1",5
5000,100,"x2",12
5000,100,"x3",10
5000,100,"x4",14
5000,100,"x5",5
5000,100,"x6",6
5000,100,"x7",5
5000,100,"x8",5
5000,100,"x9",27
5000,100,"x10",31
5000,100,"x11",2
5000,100,"x12",4
5000,100,"x13",6
5000,100,"x14",3
